
---------- Begin Simulation Statistics ----------
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches           253131                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts           23576                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts         445662                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            0.239467                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads        1235205                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites       2255433                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads           2791                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites          1469                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads       4413732                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites      2790617                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs            469238                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads       974807                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches             234931                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      14980820                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                    4218                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   34                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           180                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           31                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                    459463                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                   725                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           15484056                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              0.244911                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.210007                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 14784477     95.48%     95.48% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                     1660      0.01%     95.49% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                     2250      0.01%     95.51% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   219240      1.42%     96.92% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                     3903      0.03%     96.95% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   219634      1.42%     98.37% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                     2919      0.02%     98.39% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                     2749      0.02%     98.40% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                   247224      1.60%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             15484056                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts               2128057                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.136428                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches             258662                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.016583                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles       500882                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst         458229                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total            458229                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst        458229                       # number of overall hits (Count)
system.cpu.icache.overallHits::total           458229                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         1234                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            1234                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         1234                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           1234                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst     56441800                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total     56441800                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst     56441800                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total     56441800                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst       459463                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total        459463                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst       459463                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total       459463                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.002686                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.002686                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.002686                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.002686                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 45738.897893                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 45738.897893                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 45738.897893                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 45738.897893                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         2165                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            8                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs     270.625000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          255                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           255                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          255                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          255                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst          979                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total          979                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst          979                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total          979                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst     45786200                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total     45786200                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst     45786200                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total     45786200                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.002131                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.002131                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.002131                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.002131                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 46768.335036                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 46768.335036                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 46768.335036                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 46768.335036                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                    724                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst       458229                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total          458229                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         1234                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          1234                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst     56441800                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total     56441800                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst       459463                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total       459463                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.002686                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.002686                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 45738.897893                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 45738.897893                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          255                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          255                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst          979                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total          979                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst     45786200                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total     45786200                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.002131                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.002131                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 46768.335036                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 46768.335036                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED   3119672800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           252.273879                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs               459208                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs                979                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             469.058223                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               70600                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   252.273879                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.985445                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.985445                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          253                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::3          253                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.988281                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses             919905                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses            919905                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   3119672800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                      1715                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                      26055                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  7852836                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts                3742660                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                  100                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                    24437                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                  446503                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    49                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                        51                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  7827723                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents             47                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect             94                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect          879                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                  973                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                  3734616                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                 3719649                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                   2497210                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                   2960888                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.238464                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.843399                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           3200                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                        6130                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                    3209                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                    3                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                  47                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  21193                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   11                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                     20                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples              21228                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             30.927030                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            85.593372                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                  18613     87.68%     87.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                   63      0.30%     87.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                   25      0.12%     88.10% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                    2      0.01%     88.11% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                  1      0.00%     88.11% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                  4      0.02%     88.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                  3      0.01%     88.14% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                  4      0.02%     88.16% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                  2      0.01%     88.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                  5      0.02%     88.19% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                  9      0.04%     88.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                163      0.77%     89.01% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                460      2.17%     91.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                172      0.81%     91.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                466      2.20%     94.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                939      4.42%     98.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 12      0.06%     98.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 18      0.08%     98.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                 24      0.11%     98.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 33      0.16%     99.01% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                 16      0.08%     99.09% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 28      0.13%     99.22% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              166      0.78%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1690                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total                21228                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.addedLoadsAndStores            470940                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.mmu.dtb.rdAccesses                   23524                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                  445662                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                        98                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                     15353                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   3119672800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                  459495                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       103                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   3119672800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   3119672800                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                   1715                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                   286197                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 8098136                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           1546                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                    432707                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               6663755                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts                3747037                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  3607                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                    557                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents                6608444                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands             8696007                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    12842943                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                  4429843                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                      3061                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps               8281339                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                   414667                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      46                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  45                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   1714684                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                 2661048                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                     1278                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                         19016905                       # The number of ROB reads (Count)
system.cpu.rob.writes                         7507016                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  2000000                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                    3561990                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    24                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                 1821                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          95401                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict               3065                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  2                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 2                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq               51881                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp              51880                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq            1821                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         2679                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       157915                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                   160594                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        62464                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      6682816                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   6745280                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                             45279                       # Total snoops (Count)
system.l2bus.snoopTraffic                     2797248                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               98980                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.002687                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.051771                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     98714     99.73%     99.73% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       266      0.27%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 98980                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   3119672800                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy             42057600                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy              587400                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            31633600                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests          106894                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        53190                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests           11                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               255                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          255                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               147                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data                83                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                  230                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              147                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data               83                       # number of overall hits (Count)
system.l2cache.overallHits::total                 230                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             829                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data           52640                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              53469                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            829                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data          52640                       # number of overall misses (Count)
system.l2cache.overallMisses::total             53469                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     44870400                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data   2885475200                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    2930345600                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     44870400                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data   2885475200                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   2930345600                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst           976                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         52723                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            53699                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst          976                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        52723                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           53699                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.849385                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.998426                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.995717                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.849385                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.998426                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.995717                       # miss rate for overall accesses (Ratio)
